id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
al748,anilist,2,29,,,姫宮アンシー,Anthy Himemiya,The Rose Bride,女,AB,14,动画|漫画|轻小说,动画,少女革命ウテナ,少女革命,1997,动画,"[{""t"":""少女革命ウテナ"",""cn"":""少女革命"",""ty"":""动画"",""y"":1997,""pop"":80931},{""t"":""少女革命ウテナ アドゥレセンス黙示録"",""cn"":""少女革命 思春期默示录"",""ty"":""动画"",""y"":1999,""pop"":22156},{""t"":""少女革命ウテナ"",""cn"":""少女革命"",""ty"":""漫画"",""y"":1996,""pop"":5277},{""t"":""少女革命ウテナ After The Revolution"",""cn"":"""",""ty"":""漫画"",""y"":2017,""pop"":1623},{""t"":""少女革命ウテナ～アドゥレセンス黙示録"",""cn"":"""",""ty"":""漫画"",""y"":1999,""pop"":1254},{""t"":""少女革命ウテナ -蒼の双樹-"",""cn"":"""",""ty"":""轻小说"",""y"":1998,""pop"":504}]",157 cm A mysterious and shy dark-skinned girl whose sometimes vapid expression and superficial politeness seem to mask something deeper.,1618,1618,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b748-UNeH8rLT7LbH.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b748-UNeH8rLT7LbH.jpg,,,,https://anilist.co/character/748,,,
al678,anilist,8,18,,,ブルマ,Bulma,Buruma / Bloomers / Lena / Blooma,女,,,动画,动画,ドラゴンボールZ,龙珠Z,1989,动画,"[{""t"":""ドラゴンボールZ"",""cn"":""龙珠Z"",""ty"":""动画"",""y"":1989,""pop"":259124},{""t"":""ドラゴンボール"",""cn"":""龙珠"",""ty"":""动画"",""y"":1986,""pop"":234217},{""t"":""ドラゴンボール超"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":217980},{""t"":""ドラゴンボールGT"",""cn"":""龙珠GT"",""ty"":""动画"",""y"":1996,""pop"":129414},{""t"":""ドラゴンボール超 ブロリー"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":123744},{""t"":""ドラゴンボール改"",""cn"":""龙珠改"",""ty"":""动画"",""y"":2009,""pop"":97863}]","733 Age 165 cm (5'5"") Earthling Bulma is originally a secondary main character, but her role is quickly downplayed as the series continues, even though she does remain an important support character for most of the series.",1618,1618,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b678-2YCe13F0tFos.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b678-2YCe13F0tFos.jpg,,,,https://anilist.co/character/678,,,
al138850,anilist,10,9,,,志摩聡介,Sousuke Shima,,男,,,动画|漫画,动画,スキップとローファー,跃动青春,2023,动画,"[{""t"":""スキップとローファー"",""cn"":""跃动青春"",""ty"":""动画"",""y"":2023,""pop"":133024},{""t"":""スキップとローファー"",""cn"":""跃动青春"",""ty"":""漫画"",""y"":2018,""pop"":33129},{""t"":""スキップとローファー 2nd season"",""cn"":"""",""ty"":""动画"",""y"":2027,""pop"":20105}]",[Mitsumi](//anilist.co/character/138851/Iwakura-Mitsumi)'s classmate who is popular with girls. He is known for sabotaging the entrance ceremony and skipping classes.,1618,1618,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b138850-eqwZ11Q6sLrl.png,https://s4.anilist.co/file/anilistcdn/character/medium/b138850-eqwZ11Q6sLrl.png,,,,https://anilist.co/character/138850,,,
al88424,anilist,3,3,,,月山習,Shuu Tsukiyama,Gourmet,男,A,26,动画|漫画,动画,東京喰種 トーキョーグール,东京喰种,2014,动画,"[{""t"":""東京喰種 トーキョーグール"",""cn"":""东京喰种"",""ty"":""动画"",""y"":2014,""pop"":739775},{""t"":""東京喰種[トーキョーグール]√A"",""cn"":""东京喰种√A"",""ty"":""动画"",""y"":2015,""pop"":406723},{""t"":""東京喰種-トーキョーグール-:re"",""cn"":""东京喰种:re"",""ty"":""动画"",""y"":2018,""pop"":307841},{""t"":""東京喰種-トーキョーグール-:re 2"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":237376},{""t"":""東京喰種 トーキョーグール"",""cn"":""东京喰种"",""ty"":""漫画"",""y"":2011,""pop"":196324},{""t"":""東京喰種-トーキョーグール-:re"",""cn"":""东京喰种:re"",""ty"":""漫画"",""y"":2014,""pop"":104047}]",180 cm Shuu Tsukiyama was the infamous Gourmet ghoul of the 20th ward. He was a fourth-year student studying Social Welfare at the Department of Human Sciences at Seinan Gakuin University.,1613,1613,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b88424-mFPgcZlCuODC.png,https://s4.anilist.co/file/anilistcdn/character/medium/b88424-mFPgcZlCuODC.png,,,,https://anilist.co/character/88424,,,
vndb-c1718,vndb,5,23,,,御崎 真琴,Misaki Makoto,,女,A,,Galgame,Galgame,Go! Go! Nippon! ~My First Trip to Japan~,,2011,Galgame,,"Bright and sweet, she is the epitome of the ""good girl."" She studies English literature in college, and therefore can speak English quite well. Unfortunately, her cooking is awful. They say one bite of her food can induce unconsciousness.",1612,0,1612,0,,https://t.vndb.org/ch/64/45764.jpg,https://t.vndb.org/ch/64/45764.jpg,,#9b7167 #3b211a #eabdbd #fae9d4 #ffffff,Brown Long Straight Teen Slim Pale Uniform Dress Shoes Cooking Blue,,,https://vndb.org/c1718,
vndb-c1719,vndb,9,6,,,御崎 陽輝,Misaki Akira,,女,A,,Galgame,Galgame,Go! Go! Nippon! ~My First Trip to Japan~,,2011,Galgame,,"Akira is so bad at English that even when she speaks it, the listener assumes she's speaking Japanese. Unlike Makoto, she's a skilled cook, and cooks for the protagonist every night during his stay.",1612,0,1612,0,,https://t.vndb.org/ch/65/45765.jpg,https://t.vndb.org/ch/65/45765.jpg,,#7eb8ba #5c5143 #c9b4a3 #efe4d2 #f2f1e9 #ffffff,Brown Ponytail Short Straight Teen Slim Pale Uniform Cooking Red,,,https://vndb.org/c1719,
al20170,anilist,12,25,,,ヴィクトリカ・ド・ブロワ,Victorique de Blois,The Golden Fairy / Gray Wolf / Monstre Charmant,女,,,动画|漫画|轻小说,动画,GOSICK,,2011,动画,"[{""t"":""GOSICK"",""cn"":"""",""ty"":""动画"",""y"":2011,""pop"":125428},{""t"":""GOSICK -ゴシック-"",""cn"":"""",""ty"":""轻小说"",""y"":2003,""pop"":2181},{""t"":""ゴシック"",""cn"":"""",""ty"":""漫画"",""y"":2007,""pop"":2039},{""t"":""GOSICK W"",""cn"":"""",""ty"":""漫画"",""y"":2011,""pop"":321},{""t"":""GOSICKs -ゴシックエス-"",""cn"":"""",""ty"":""轻小说"",""y"":2003,""pop"":296}]","140 cm The heroine of the story. Victorique has the appearance of a small, almost doll-like, girl with long golden hair and emerald eyes and a voice that sounds exactly like that of an older woman.",1612,1612,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b20170-EjvXXZpGG98Y.png,https://s4.anilist.co/file/anilistcdn/character/medium/b20170-EjvXXZpGG98Y.png,,,,https://anilist.co/character/20170,,,
al575,anilist,4,7,,,茶渡泰虎,Yasutora Sado,Chad,男,A,16-28,动画|漫画,动画,BLEACH,死神,2004,动画,"[{""t"":""BLEACH"",""cn"":""死神"",""ty"":""动画"",""y"":2004,""pop"":521026},{""t"":""BLEACH 千年血戦篇"",""cn"":""死神 千年血战篇"",""ty"":""动画"",""y"":2022,""pop"":207081},{""t"":""BLEACH 千年血戦篇-訣別譚-"",""cn"":""死神 千年血战篇-诀别谭-"",""ty"":""动画"",""y"":2023,""pop"":143301},{""t"":""BLEACH"",""cn"":""死神"",""ty"":""漫画"",""y"":2001,""pop"":121044},{""t"":""BLEACH 千年血戦篇-相剋譚-"",""cn"":""死神 千年血战篇-相克谭-"",""ty"":""动画"",""y"":2024,""pop"":117708},{""t"":""BLEACH 千年血戦篇-禍進譚-"",""cn"":""死神 千年血战篇-祸进谭-"",""ty"":""动画"",""y"":2026,""pop"":86495}]","197 cm (6'5"") Yasutora Sado, or as his friends call him, Chad, is a teenager of Mexican descent who is close friends with [Ichigo Kurosaki](//anilist.co/character/5/Ichigo-Kurosaki).",1610,1610,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/575.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/575.jpg,,,,https://anilist.co/character/575,,,
al124447,anilist,6,3,,,チャーミー・パピットソン,Charmy Pappitson,,女,,19,动画|漫画,动画,ブラッククローバー,黑色五叶草,2017,动画,"[{""t"":""ブラッククローバー"",""cn"":""黑色五叶草"",""ty"":""动画"",""y"":2017,""pop"":583263},{""t"":""ブラッククローバー"",""cn"":""黑色五叶草"",""ty"":""漫画"",""y"":2015,""pop"":107258},{""t"":""ブラッククローバー 魔法帝の剣"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":99687},{""t"":""ブラッククローバー オール魔法騎士感謝祭"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":10874},{""t"":""むぎゅっと！ブラッククローバー"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":7179},{""t"":""プチット・クローバー アドバンス"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":3303}]","142 cm Member of the Black Bull squad. She is an extremely big eater and tougher than she looks. When someone threatens to steal her meals, she becomes cold and merciless.",1605,1605,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b124447-2J1PKMgWETNT.png,https://s4.anilist.co/file/anilistcdn/character/medium/b124447-2J1PKMgWETNT.png,,,,https://anilist.co/character/124447,,,
vndb-c81733,vndb,2,21,,,琴寄 文乃,Kotoyose Fumino,Dosukebe Jeanne d'Arc / ドスケベジャンヌ・ダルク,女,AB,,Galgame,Galgame,抜きゲーみたいな島に住んでる貧乳はどうすりゃいいですか？ 2,,2019,Galgame,,A member of the NLNS campaign who assists the protagonist from a distance with her sniping skills.,1604,0,1604,0,,https://t.vndb.org/ch/07/99207.jpg,https://t.vndb.org/ch/07/99207.jpg,,#bf6f89 #e6c1bb #f6e3da #fbf1e9 #ffffff,White Ponytail Long Straight Teen Slim Pale Fighting Doggy Style Cowgirl,,,https://vndb.org/c81733,
vndb-c84396,vndb,4,1,,,秋野 水引,Akino Mizuhiki,,其他,AB,,Galgame,Galgame,抜きゲーみたいな島に住んでる貧乳はどうすりゃいいですか？ 2,,2019,Galgame,,,1604,0,1604,0,,https://t.vndb.org/ch/40/102740.jpg,https://t.vndb.org/ch/40/102740.jpg,,#3a6886 #c66767 #e6d3c6 #e4e5ed #f8f6f6 #ffffff,Blue Ponytail Long Straight Teen Slim Pale Villain Amber Glasses,,,https://vndb.org/c84396,
al281109,anilist,4,20,,,辻中佳紀,Yoshiki Tsujinaka,,男,,17,动画|漫画|轻小说,动画,光が死んだ夏,,2025,动画,"[{""t"":""光が死んだ夏"",""cn"":"""",""ty"":""动画"",""y"":2025,""pop"":142159},{""t"":""光が死んだ夏"",""cn"":"""",""ty"":""漫画"",""y"":2021,""pop"":41975},{""t"":""光が死んだ夏 第二期"",""cn"":"""",""ty"":""动画"",""y"":"""",""pop"":17944},{""t"":""光が死んだ夏"",""cn"":"""",""ty"":""轻小说"",""y"":2023,""pop"":1165}]","The best friend of [Hikaru](//anilist.co/character/281110/Hikaru-Indou), he is a quiet teenage boy. He has a fondness for animals and insects. ~!The first to realize that ""Hikaru"" isn't Hikaru.",1600,1600,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b281109-SRUQVkT7DYyg.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b281109-SRUQVkT7DYyg.jpg,,,,https://anilist.co/character/281109,,,
vndb-c6708,vndb,2,15,,,樋口 遙,Higuchi Haruka,,女,B,,Galgame,Galgame,Never7 -the end of infinity-,,2000,Galgame,"[{""t"":""Never7 -the end of infinity-"",""cn"":"""",""ty"":""Galgame"",""y"":2000,""pop"":1597},{""t"":""KIDミックスセクション キャラクターコレクション"",""cn"":"""",""ty"":""Galgame"",""y"":2001,""pop"":8}]","Water, things she's seeing for the first time, parents Tobacco, being looked at with pitiful eyes, eggs, milk Special Studying in school, private activities, sports that don't require stamina, taciturnity Mother, father",1597,0,1597,0,,https://t.vndb.org/ch/79/119979.jpg,https://t.vndb.org/ch/79/119979.jpg,,#9b8e83 #d6c9be #494747 #f8f5f9,Black Long Curtained Straight Brown Teen Slim Pale Sweater Scar,,,https://vndb.org/c6708,
vndb-c6711,vndb,3,24,,,守野 いづみ,Morino Izumi,,女,O,,Galgame,Galgame,Never7 -the end of infinity-,,2000,Galgame,,"Detectives, conjecture, ladies' bikes Gen-san, the local fisherman (for groping her butt) Special Cooking, swimming, being a natural airhead, traffic violation Mother, father, younger sister",1597,0,1597,0,,https://t.vndb.org/ch/82/119982.jpg,https://t.vndb.org/ch/82/119982.jpg,,#675d72 #bfa48d #e5d7b2 #f7ebe5 #f8f6fb,Blue Curtained Short Brown Slim Pale Sweater Cooking Young-adult Apron,,,https://vndb.org/c6711,
vndb-c6710,vndb,6,18,,,守野 くるみ,Morino Kurumi,,女,B,,Galgame,Galgame,Never7 -the end of infinity-,,2000,Galgame,,"Tons of things! (Onii-chan, the occult, etc...) Carrots, green peppers, onions. Special Origami, simple cooking, always staying energetic, Kurminese Mother, father, older sister.",1597,0,1597,0,,https://t.vndb.org/ch/83/119983.jpg,https://t.vndb.org/ch/83/119983.jpg,,#b99f7a #735339 #d9cdba #fbf3e2 #f8f6fb,Brown Twin Tails Brown Cooking Disaster Scar Shorts Daughter Full Sister Employee,,,https://vndb.org/c6710,
vndb-c6707,vndb,8,3,,,川島 優夏,Kawashima Yuuka,,女,A,,Galgame,Galgame,Never7 -the end of infinity-,,2000,Galgame,"[{""t"":""Never7 -the end of infinity-"",""cn"":"""",""ty"":""Galgame"",""y"":2000,""pop"":1597},{""t"":""メモリーズオフ -フェスタ-"",""cn"":"""",""ty"":""Galgame"",""y"":2001,""pop"":12},{""t"":""KIDミックスセクション キャラクターコレクション"",""cn"":"""",""ty"":""Galgame"",""y"":2001,""pop"":8}]","August 3, 1998 (Leo) Peridot Miniskirts, family, alcohol Fermented soybeans Special Pictures, sports, heavy drinking, making murderous cooking Mother, father, younger brother, grandfather, grandmother, great-grandfather (lives away) An upco…",1597,0,1597,0,,https://t.vndb.org/ch/81/119981.jpg,https://t.vndb.org/ch/81/119981.jpg,,#9a5154 #cf8b86 #e1ceba #f8f5f7,Curtained Shoulder-length Straight Slim Pale Disaster Amber Young-adult Headband Skirt,,,https://vndb.org/c6707,
vndb-c6709,vndb,11,7,,,朝倉 沙紀,Asakura Saki,,女,AB,,Galgame,Galgame,Never7 -the end of infinity-,,2000,Galgame,,"November 7, 1998 (Scorpio) Topaz Nature, animals, herself Things that trample down nature, parents, fast vehicles Special Studying, having a contrarian attitude, being affectionate to animals, swearing and abusive language Mother, father, g…",1597,0,1597,0,,https://t.vndb.org/ch/78/119978.jpg,https://t.vndb.org/ch/78/119978.jpg,,#6e683f #aea8b3 #d7d1cd #dfe2ed #f6f5fb,Ponytail Long Wavy Curtained Green Slim Pale Trousers Hazel Young-adult,,,https://vndb.org/c6709,
al123327,anilist,6,10,,,レイチェル・ガードナー,Rachel Gardner,Ray,女,AB,13,动画|漫画|轻小说,动画,殺戮の天使,杀戮天使,2018,动画,"[{""t"":""殺戮の天使"",""cn"":""杀戮天使"",""ty"":""动画"",""y"":2018,""pop"":218248},{""t"":""殺戮の天使 (ONA)"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":37593},{""t"":""殺戮の天使"",""cn"":""杀戮天使"",""ty"":""漫画"",""y"":2015,""pop"":7304},{""t"":""殺戮の天使"",""cn"":""杀戮天使"",""ty"":""轻小说"",""y"":2016,""pop"":530},{""t"":""さつてん！"",""cn"":"""",""ty"":""漫画"",""y"":2017,""pop"":363}]","156 cm (5'1"") An amnesiac little girl who finds herself in a mysterious building. Being very calm and collected, she's often described as being extraordinarily dull but painfully honest, with some even remarking that she resembles a porcela…",1595,1595,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b123327-sCoETT0pFslx.png,https://s4.anilist.co/file/anilistcdn/character/medium/b123327-sCoETT0pFslx.png,,,,https://anilist.co/character/123327,,,
al158154,anilist,11,7,,,家入硝子,Shouko Ieiri,,女,,28-,动画|漫画,动画,呪術廻戦,咒术回战,2020,动画,"[{""t"":""呪術廻戦"",""cn"":""咒术回战"",""ty"":""动画"",""y"":2020,""pop"":971898},{""t"":""呪術廻戦 第2期"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":491128},{""t"":""呪術廻戦 0"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":436263},{""t"":""呪術廻戦 死滅回游 前編"",""cn"":""咒术回战 死灭回游 前篇"",""ty"":""动画"",""y"":2026,""pop"":258346},{""t"":""呪術廻戦"",""cn"":""咒术回战"",""ty"":""漫画"",""y"":2018,""pop"":252773},{""t"":""呪術廻戦 0 東京都立呪術高等専門学校"",""cn"":""咒术回战 0 东京都立咒术高等专门学校"",""ty"":""漫画"",""y"":2017,""pop"":71894}]","168 cm Reverse Healing Cursed Technique Alumnus of Tokyo Jujutsu High, having been classmates with [Satoru Gojo](//anilist.co/character/127691) and [Suguru Geto](//anilist.co/character/133699).",1594,1594,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b158154-UCqbiULli62P.png,https://s4.anilist.co/file/anilistcdn/character/medium/b158154-UCqbiULli62P.png,,,,https://anilist.co/character/158154,,,
al89618,anilist,7,2,,,影山律,Ritsu Kageyama,,男,B,13,动画|漫画,动画,モブサイコ100,灵能百分百,2016,动画,"[{""t"":""モブサイコ100"",""cn"":""灵能百分百"",""ty"":""动画"",""y"":2016,""pop"":626191},{""t"":""モブサイコ100 II"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":449082},{""t"":""モブサイコ100 Ⅲ"",""cn"":""灵能百分百 第三季"",""ty"":""动画"",""y"":2022,""pop"":264437},{""t"":""モブサイコ100"",""cn"":""灵能百分百"",""ty"":""漫画"",""y"":2012,""pop"":49245},{""t"":""モブサイコ100 第一回霊とか相談所慰安旅行~ココロ満たす癒やしの旅~"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":45872},{""t"":""モブサイコ100 REIGEN ～知られざる奇跡の霊能力者～"",""cn"":""灵能百分百 REIGEN ～不为人知的奇迹的灵能力者～"",""ty"":""动画"",""y"":2018,""pop"":37299}]","159.4 cm Ritsu is very clever and apparently serious, he also serves on the student council and excels in academics and everything else he tries.",1592,1592,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b89618-iSTUyCdu1yZ8.png,https://s4.anilist.co/file/anilistcdn/character/medium/b89618-iSTUyCdu1yZ8.png,,,,https://anilist.co/character/89618,,,
al89849,anilist,7,13,,,津島善子,Yoshiko Tsushima,Yohane,女,O,,动画,动画,ラブライブ！サンシャイン!!,,2016,动画,"[{""t"":""ラブライブ！サンシャイン!!"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":60088},{""t"":""ラブライブ！サンシャイン!! 2nd Season"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":38385},{""t"":""ラブライブ！サンシャイン!! The School Idol Movie Over the Rainbow"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":18969},{""t"":""幻日のヨハネ -SUNSHINE in the MIRROR-"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":18571},{""t"":""君のこころは輝いてるかい？"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":3706},{""t"":""HAPPY PARTY TRAIN"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":3656}]","156 cm A first-year student who consistently has bad luck, so she thinks of herself as a fallen angel, although she is very proud of this fact. She insists on being called ""Yohane"" instead of her real name, Yoshiko.",1591,1591,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b89849-OXKMEsvrPQ12.png,https://s4.anilist.co/file/anilistcdn/character/medium/b89849-OXKMEsvrPQ12.png,,,,https://anilist.co/character/89849,,,
